,Code,Occupation,R,he,it,she,everyone,company,team,city,everybody,customer,office,everything,bank,hr,project,development,crew,distribution,village,farm,building,construction,school,restaurant,cemetery,casino,hotel,hospital,property,community,america,agriculture,shop,market,factory,plant,worker,training,london,china,house,budget,computer,system,software,site,website,database,network,chicago,earth,town,ship,marine,mine,miner,oil,food,water,nature,patient,planet,area,farmer,baby,prison,church,religion,college,library,teacher,film,movie,coach,camera,station,dog,nurse,lab,one,fire,fish,transit,animal,airport,body,gym,customers,product,cage,court,generator,shipping,machine,hunter,forest,logging,boiler,coal,mason,concrete,insulation,power,mining,equipment,car,vehicle,engine,plane,pilot,valve,machinery,mobile,aircraft,metal,baker,meat,kitchen,drilling,spring,furnace,laundry,leather,furniture,wood,money,bathroom,paper,production,truck,taxi,locomotive,train,railroad,boat,bridge,crane,pump,afghanistan,soldier,vietnam,business,garden,world,land,store,japan,germany,surgery,man,work,shuttle
395,7210,Bus and truck mechanics and diesel engine specialists,Diesel Mechanic,0.6674596667289734,0.07760509103536606,0.09362737834453583,0.005512366071343422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040702312253415585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,7220,Heavy vehicle and mobile equipment service technicians and mechanics,Heavy Equipment Mechanic,0.3957843482494354,0.29159241914749146,0.04953429475426674,0.008074477314949036,,,,,,,0.007826550863683224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,7240,Small engine mechanics,Small Engine Mechanic,0.4046522080898285,0.26825040578842163,0.060952309519052505,0.006016428116708994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09841369837522507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,7260,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",Misc. Mechanic,0.6554400324821472,0.10859827697277069,0.17664816975593567,0.007395803462713957,,,,,,,0.0025446482468396425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,7300,Control and valve installers and repairers,Control and Valve Installer,0.004550331272184849,0.7843010425567627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009245017543435097,,,0.01567002944648266,,,0.03777649626135826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,7315,"Heating, air conditioning, and refrigeration mechanics and installers",HVAC Technician,0.2665891647338867,0.3589881956577301,0.10538086295127869,0.0157985370606184,,,,,,,0.007252279203385115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,7320,Home appliance repairers,Appliance Repairer,0.07213661819696426,0.7731752991676331,0.021074162796139717,0.0035878950729966164,,,,,,,0.004305196925997734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,7330,Industrial and refractory machinery mechanics,Industrial Mechanic,0.39784571528434753,0.31083253026008606,0.044124796986579895,0.00976173672825098,,,0.007671316619962454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,7340,"Maintenance and repair workers, general",General Maintenance Worker,0.3645488917827606,0.19275635480880737,0.11851343512535095,0.01159154437482357,,,,,,,,,,,,,,,,0.046042922884225845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,7350,"Maintenance workers, machinery",Machinery Maintenance Worker,0.10291317105293274,0.40025845170021057,0.08267492055892944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017602160573005676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19061848521232605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,7360,Millwrights,Millwright,0.7748269438743591,0.056455209851264954,0.05100765451788902,0.011369082145392895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004681972786784172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,7410,Electrical power-line installers and repairers,Electrical power-line technician,0.346971720457077,0.3605252206325531,0.1376752108335495,0.009993494488298893,,,,,,,0.003938895184546709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,7420,Telecommunications line installers and repairers,Telecom line technician,0.31138765811920166,0.2729780972003937,0.14772580564022064,0.013910287991166115,,,,0.0054122465662658215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,7430,Precision instrument and equipment repairers,Instrument repair specialist,0.13021421432495117,0.5764881372451782,0.01970023475587368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018534822389483452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010994239710271358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,7440,Wind turbine service technicians,Wind turbine technician,0.3800368905067444,0.20817354321479797,0.28510990738868713,0.007637871894985437,,,,0.002563540590927005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,7510,"Coin, vending, and amusement machine servicers and repairers",Vending machine serviceman,0.5179463028907776,0.20934028923511505,0.0313115119934082,0.016760699450969696,,,,0.011296006850898266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,7520,Commercial divers,Professional diver,0.4153217375278473,0.3953496217727661,0.1087397038936615,0.01077682338654995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009250322356820107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,7540,Locksmiths and safe repairers,Locksmith,0.5884628295898438,0.13284042477607727,0.11537238210439682,0.013866521418094635,,,,,,,0.008716890588402748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,7550,Manufactured building and mobile home installers,Mobile home installer,0.01070687547326088,0.822607696056366,0.009145469404757023,,,,,,0.0034848975483328104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0222086813300848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,7560,Riggers,Rigging specialist,0.2358052283525467,0.4404333531856537,0.08456150442361832,0.010421999730169773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01681060902774334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,7600,Signal and track switch repairers,Signal repairer,0.4348776042461395,0.3509618937969208,0.036495912820100784,0.008084021508693695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007431060541421175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,7610,"Helpers--installation, maintenance, and repair workers",Maintenance helper,0.2581310272216797,0.24827367067337036,0.3035076856613159,0.006939420476555824,,,,,,,,,,,,,,,,0.009906730614602566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,7630,"Other installation, maintenance, and repair workers",General repair worker,0.2854084372520447,0.2724596858024597,0.06865458935499191,0.01197378896176815,,,,,,,,,,,,,,,,0.024070074781775475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,7700,First-line supervisors of production and operating workers,Production supervisor,0.2169811725616455,0.2638712227344513,0.08803402632474899,,,,,,,,,,,,,0.015423422679305077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016414251178503036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,7710,"Aircraft structure, surfaces, rigging, and systems assemblers",Aircraft assembler,0.04521581158041954,0.7576969265937805,0.004169219173491001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004305648151785135,,,,,0.0086778299883008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,7720,"Electrical, electronics, and electromechanical assemblers",Electronics assembler,0.027623286470770836,0.9133632779121399,0.008154929615557194,0.002866866532713175,,,,,,,0.0040279473178088665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,7730,Engine and other machine assemblers,Machine assembler,0.044322092086076736,0.6198529601097107,0.008029782213270664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009064486250281334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07567008584737778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,7740,Structural metal fabricators and fitters,Metal fabricator,0.022180521860718727,0.8418499827384949,0.005426377058029175,,,,,,,,,,,,,,,,,0.004981967154890299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026427216827869415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,7750,Miscellaneous assemblers and fabricators,Assembly worker,0.43031415343284607,0.21568700671195984,0.19868162274360657,0.016281383112072945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004021801054477692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,7800,Bakers,Baker,0.8045785427093506,0.01624310202896595,0.13029997050762177,0.0076291668228805065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005487465765327215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,7810,"Butchers and other meat, poultry, and fish processing workers",Meat processor,0.07446592301130295,0.647402286529541,0.020918939262628555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01578897424042225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03288770839571953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,7830,"Food and tobacco roasting, baking, and drying machine operators and tenders",Food roasting operator,0.06597014516592026,0.7151038646697998,0.04671348258852959,0.02888852171599865,,,,,,,0.006151434034109116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,7840,Food batchmakers,Batchmaker,0.23925763368606567,0.4889180660247803,0.11544206738471985,0.03197435662150383,,,,0.01356430072337389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,7850,Food cooking machine operators and tenders,Cooking machine operator,0.2509952485561371,0.19574709236621857,0.2147236466407776,0.01736767776310444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03298434987664223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,7855,"Food processing workers, all other",General food worker,0.1780024766921997,0.3361007273197174,0.07393750548362732,0.056915152817964554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01575782336294651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,7900,Computer control programmers and operators,CNC programmer,0.053310513496398926,0.7052605748176575,0.018396925181150436,0.00939516443759203,,,,0.005506281275302172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,7920,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",Metal extruder operator,0.18652957677841187,0.6293116807937622,0.02759575843811035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005716552957892418,,,,,,,,,,,,,,,,,,,,,0.011182870715856552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,7930,"Forging machine setters, operators, and tenders, metal and plastic",Forging machine operator,0.6535167098045349,0.08356565237045288,0.02054709382355213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005385921336710453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06638070940971375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,7940,"Rolling machine setters, operators, and tenders, metal and plastic",Metal roller operator,0.28640249371528625,0.5117654204368591,0.04857752472162247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004068853799253702,,,,,,,,,,,,,,,,,,,,,0.007022943813353777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,7950,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",Press machine operator,0.46718618273735046,0.17467355728149414,0.0770837739109993,0.010089796036481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015170518308877945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,7960,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",Drilling machine operator,0.5060487389564514,0.15033718943595886,0.02184034138917923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02784762717783451,0.006716765463352203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,8000,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",Grinding machine operator,0.33185961842536926,0.2621735632419586,0.06085364148020744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08752108365297318,,,,,,,,,,,,,,,,,,0.01776762865483761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,8010,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",Lathe operator,0.2582342028617859,0.48446905612945557,0.1568363755941391,0.011083854362368584,,,,,,,0.004373693838715553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,8020,"Milling and planing machine setters, operators, and tenders, metal and plastic",Milling machine operator,0.4885631501674652,0.2030891329050064,0.05818523094058037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02900817058980465,,,,,,,,,,,,,,,,,,0.018203549087047577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,8030,Machinists,Machinist,0.42133042216300964,0.3410830795764923,0.06341814994812012,0.007874555885791779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004615954123437405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,8040,"Metal furnace operators, tenders, pourers, and casters",Metal furnace operator,0.12396270781755447,0.5505648255348206,0.039123691618442535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009636747650802135,,,,,,0.012165847234427929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,8060,"Model makers and patternmakers, metal and plastic",Model maker,0.09195233881473541,0.6386429071426392,0.0625421404838562,0.00978941936045885,,,,,,,0.004025345202535391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,8100,"Molders and molding machine setters, operators, and tenders, metal and plastic",Metal molder,0.014466628432273865,0.894396185874939,0.004716859199106693,,,,,,,,0.004401607904583216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013022939674556255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,8120,"Multiple machine tool setters, operators, and tenders, metal and plastic",Multiple machine operator,0.5833730101585388,0.10321099311113358,0.10761070251464844,0.006964019034057856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032334960997104645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,8130,Tool and die makers,Toolmaker,0.1306140124797821,0.6863614320755005,0.05234777182340622,0.003965174779295921,,,,,,,0.00550920981913805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,8140,"Welding, soldering, and brazing workers",Welder,0.5197585821151733,0.26899662613868713,0.08792617917060852,0.018987225368618965,,,,,,,0.00615176185965538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,8150,"Heat treating equipment setters, operators, and tenders, metal and plastic",Heat treating operator,0.07981337606906891,0.6021806597709656,0.019404057413339615,0.009214043617248535,,,,,,,,,,,,,,,,0.009279679507017136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,8160,"Layout workers, metal and plastic",Layout worker,0.4841201901435852,0.22181914746761322,0.23879903554916382,0.01281136553734541,,,,0.0029861184302717447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,8200,"Plating and coating machine setters, operators, and tenders, metal and plastic",Plating machine operator,0.42421719431877136,0.28313881158828735,0.04202859476208687,0.008219477720558643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02886097878217697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,8210,"Tool grinders, filers, and sharpeners",Tool grinder,0.059637200087308884,0.8477024435997009,0.01173859741538763,0.002571542514488101,,,,,,,0.0038449682760983706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,8220,"Metal workers and plastic workers, all other",Miscellaneous metal worker,0.6859529614448547,0.16847972571849823,0.11280234158039093,0.0058264778926968575,,,,,,,0.0015559523599222302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,8250,Prepress technicians and workers,Prepress technician,0.1997174322605133,0.055311426520347595,0.6554293036460876,0.00850567128509283,,,,,,,0.0033588390797376633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,8255,Printing press operators,Press operator,0.414396733045578,0.11374515295028687,0.1483817845582962,0.02130688540637493,,,,0.009224839508533478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,8256,Print binding and finishing workers,Binding worker,0.4673333168029785,0.21271929144859314,0.2772403955459595,0.012797710485756397,,,,0.0026937643997371197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,8300,Laundry and dry-cleaning workers,Laundry worker,0.09572520107030869,0.06745844334363937,0.7375167012214661,0.009542349725961685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010884602554142475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,8310,"Pressers, textile, garment, and related materials",Textile presser,0.03325225040316582,0.8786865472793579,0.018380850553512573,0.004062018822878599,,,,,,,0.0038408522959798574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
